Tree_Mode,Criterion,Bins,Max_Depth,Min_sample_split,Min_sample_leaf,ACCURACY,F1_SCORE,ELAPSED_TIME_MS,TEST_TOTAL_TIME_MIN,TEST_TOTAL_TIME_SEC
classic,gini,0,3,5,3,0.98,0.98,1228.3172607421875, , 
classic,gini,0,3,10,1,0.98,0.98,1212.477207183838, , 
classic,gini,0,3,10,3,0.98,0.98,1215.649127960205, , 
classic,gini,0,3,10,5,0.98,0.98,1199.5723247528076, , 
classic,gini,0,3,25,1,0.98,0.98,1210.6969356536865, , 
classic,gini,0,3,25,3,0.98,0.98,1207.2830200195312, , 
classic,gini,0,3,25,5,0.98,0.98,1204.2548656463623, , 
classic,gini,0,3,25,10,0.98,0.98,1205.8689594268799, , 
classic,gini,0,3,50,1,0.98,0.98,686.9819164276123, , 
classic,gini,0,3,50,3,0.98,0.98,687.4070167541504, , 
classic,gini,0,3,50,5,0.98,0.98,688.0698204040527, , 
classic,gini,0,3,50,10,0.98,0.98,688.0362033843994, , 
classic,gini,0,3,50,25,0.98,0.98,685.481071472168, , 
classic,gini,0,4,2,1,0.98,0.98,1651.5789031982422, , 
classic,gini,0,4,3,1,0.98,0.98,1626.206398010254, , 
classic,gini,0,4,5,1,0.98,0.98,1461.6010189056396, , 
classic,gini,0,4,5,3,0.98,0.98,1206.7170143127441, , 
classic,gini,0,4,10,1,0.98,0.98,1462.7766609191895, , 
classic,gini,0,4,10,3,0.98,0.98,1199.0251541137695, , 
classic,gini,0,4,10,5,0.98,0.98,1203.1421661376953, , 
classic,gini,0,4,25,1,0.98,0.98,1457.042932510376, , 
classic,gini,0,4,25,3,0.98,0.98,1226.851224899292, , 
classic,gini,0,4,25,5,0.98,0.98,1200.0036239624023, , 
classic,gini,0,4,25,10,0.98,0.98,1208.7171077728271, , 
classic,gini,0,4,50,1,0.98,0.98,687.3600482940674, , 
classic,gini,0,4,50,3,0.98,0.98,685.6818199157715, , 
classic,gini,0,4,50,5,0.98,0.98,687.7679824829102, , 
classic,gini,0,4,50,10,0.98,0.98,684.0059757232666, , 
classic,gini,0,4,50,25,0.98,0.98,683.9830875396729, , 
classic,gini,0,5,2,1,0.98,0.98,2068.6070919036865, , 
classic,gini,0,5,3,1,0.98,0.98,1882.7118873596191, , 
classic,gini,0,5,5,1,0.98,0.98,1707.5011730194092, , 
classic,gini,0,5,5,3,0.98,0.98,1225.1431941986084, , 
classic,gini,0,5,10,1,0.98,0.98,1707.294225692749, , 
classic,gini,0,5,10,3,0.98,0.98,1208.1170082092285, , 
classic,gini,0,5,10,5,0.98,0.98,1205.0082683563232, , 
classic,gini,0,5,25,1,0.98,0.98,1717.99898147583, , 
classic,gini,0,5,25,3,0.98,0.98,1216.2981033325195, , 
classic,gini,0,5,25,5,0.98,0.98,1234.1978549957275, , 
classic,gini,0,5,25,10,0.98,0.98,1226.0291576385498, , 
classic,gini,0,5,50,1,0.98,0.98,707.3507308959961, , 
classic,gini,0,5,50,3,0.98,0.98,709.0270519256592, , 
classic,gini,0,5,50,5,0.98,0.98,693.162202835083, , 
classic,gini,0,5,50,10,0.98,0.98,696.9869136810303, , 
classic,gini,0,5,50,25,0.98,0.98,699.4731426239014, , 
classic,gini,0,6,2,1,0.96,0.96,2282.4628353118896, , 
classic,gini,0,6,3,1,0.96,0.96,2078.422784805298, , 
classic,gini,0,6,5,1,0.98,0.98,1717.771053314209, , 
classic,gini,0,6,5,3,0.98,0.98,1250.7448196411133, , 
classic,gini,0,6,10,1,0.98,0.98,1772.4990844726562, , 
classic,gini,0,6,10,3,0.98,0.98,1234.6739768981934, , 
classic,gini,0,6,10,5,0.98,0.98,1240.835189819336, , 
classic,gini,0,6,25,1,0.98,0.98,1751.2528896331787, , 
classic,gini,0,6,25,3,0.98,0.98,1215.9349918365479, , 
classic,gini,0,6,25,5,0.98,0.98,1203.8509845733643, , 
classic,gini,0,6,25,10,0.98,0.98,1253.2029151916504, , 
classic,gini,0,6,50,1,0.98,0.98,703.312873840332, , 
classic,gini,0,6,50,3,0.98,0.98,702.7361392974854, , 
classic,gini,0,6,50,5,0.98,0.98,703.5131454467773, , 
classic,gini,0,6,50,10,0.98,0.98,703.0196189880371, , 
classic,gini,0,6,50,25,0.98,0.98,688.7438297271729, , 
classic,gini,0,7,2,1,0.96,0.96,2328.361988067627, , 
classic,gini,0,7,3,1,0.96,0.96,2141.467332839966, , 
classic,gini,0,7,5,1,0.98,0.98,1829.3840885162354, , 
classic,gini,0,7,5,3,0.98,0.98,1251.5950202941895, , 
classic,gini,0,7,10,1,0.98,0.98,1775.2840518951416, , 
classic,gini,0,7,10,3,0.98,0.98,1243.5791492462158, , 
classic,gini,0,7,10,5,0.98,0.98,1291.248083114624, , 
classic,gini,0,7,25,1,0.98,0.98,1806.3209056854248, , 
classic,gini,0,7,25,3,0.98,0.98,1277.6429653167725, , 
classic,gini,0,7,25,5,0.98,0.98,1268.6150074005127, , 
classic,gini,0,7,25,10,0.98,0.98,1243.1139945983887, , 
classic,gini,0,7,50,1,0.98,0.98,729.7520637512207, , 
classic,gini,0,7,50,3,0.98,0.98,708.8959217071533, , 
classic,gini,0,7,50,5,0.98,0.98,702.8391361236572, , 
classic,gini,0,7,50,10,0.98,0.98,725.7678508758545, , 
classic,gini,0,7,50,25,0.98,0.98,704.5660018920898, , 
classic,gini,0,8,2,1,0.96,0.96,2349.787950515747, , 
classic,gini,0,8,3,1,0.96,0.96,2254.5671463012695, , 
